Mac Adress;Date_Nom;label_Balise;lat;long;Name;Description
98:d6:f7:5c:db:84;23/10/2015 16:30;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
98:d6:f7:5e:0d:72;23/10/2015 10:35;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
98:d6:f7:5e:1e:dd;23/10/2015 17:35;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
98:d6:f7:5e:2f:53;23/10/2015 16:13;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
98:d6:f7:5e:39:04;23/10/2015 15:53;CELIO;48.84811401;2.282833576;zone18;celio
98:d6:f7:5e:39:04;23/10/2015 15:58;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
98:d6:f7:5e:39:04;23/10/2015 16:03;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
98:d6:f7:5e:44:4c;23/10/2015 16:02;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
98:d6:f7:60:f7:0e;23/10/2015 14:34;GUERIN JOAILLERIE;48.84787369;2.282819271;zone9;devialet -guerin
98:d6:f7:60:f7:0e;23/10/2015 15:07;ZARA;48.84843063;2.282493115;zone15;zara
98:d6:f7:61:42:79;23/10/2015 13:30;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
98:d6:f7:61:42:79;23/10/2015 13:39;BERENICE;48.84782028;2.282927513;zone8;BNAIL - BERENICE
98:d6:f7:61:42:79;23/10/2015 13:45;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
98:d6:f7:61:4a:c1;23/10/2015 13:48;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
98:d6:f7:61:4a:c1;23/10/2015 13:54;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
98:d6:f7:64:f7:68;23/10/2015 19:13;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
98:d6:f7:64:f7:68;23/10/2015 19:15;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
98:d6:f7:64:f7:68;23/10/2015 19:37;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
98:d6:f7:67:6b:91;23/10/2015 15:40;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
98:d6:f7:67:6b:91;23/10/2015 15:41;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
98:d6:f7:6a:0b:df;23/10/2015 16:33;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
98:d6:f7:6a:0b:df;23/10/2015 17:10;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
98:d6:f7:8d:42:f5;23/10/2015 13:23;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
98:d6:f7:8d:42:f5;23/10/2015 13:28;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
98:d6:f7:93:32:51;23/10/2015 16:44;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
98:d6:f7:93:32:51;23/10/2015 16:55;CELIO;48.84811401;2.282833576;zone18;celio
98:d6:f7:95:16:81;23/10/2015 17:08;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
98:f0:ab:29:1a:e4;23/10/2015 11:26;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
98:f0:ab:2a:93:ec;23/10/2015 12:56;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
98:f0:ab:3a:4a:00;23/10/2015 18:20;EXKI;48.84757996;2.283505917;zone 3;Grand Optical
98:f0:ab:3c:05:21;23/10/2015 12:35;EXKI;48.84757996;2.283505917;zone 3;Grand Optical
98:f0:ab:4d:39:1b;23/10/2015 12:36;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
98:fe:94:00:e6:9d;23/10/2015 18:58;ZARA;48.84843063;2.282493115;zone15;zara
98:fe:94:03:f7:5b;23/10/2015 18:08;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
98:fe:94:05:39:a4;23/10/2015 13:39;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
98:fe:94:07:21:e2;23/10/2015 10:27;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
98:fe:94:08:57:51;23/10/2015 11:56;ZARA;48.84843063;2.282493115;zone15;zara
98:fe:94:08:d5:a4;23/10/2015 15:53;CELIO;48.84811401;2.282833576;zone18;celio
98:fe:94:08:d5:a4;23/10/2015 15:58;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
98:fe:94:08:d5:a4;23/10/2015 16:03;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
98:fe:94:08:d5:a4;23/10/2015 16:14;ZARA;48.84843063;2.282493115;zone15;zara
98:fe:94:0a:df:04;23/10/2015 12:35;EXKI;48.84757996;2.283505917;zone 3;Grand Optical
98:fe:94:29:3c:ad;23/10/2015 12:34;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
98:fe:94:2a:53:d9;23/10/2015 16:18;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
98:fe:94:2a:53:d9;23/10/2015 16:30;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
98:fe:94:2a:a3:52;23/10/2015 17:54;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
98:fe:94:2a:a3:52;23/10/2015 18:04;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
98:fe:94:2b:e1:5b;23/10/2015 17:16;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
98:fe:94:2b:e1:5b;23/10/2015 17:21;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
98:fe:94:2b:e1:5b;23/10/2015 17:28;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
98:fe:94:2b:e1:5b;23/10/2015 17:32;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
98:fe:94:2c:a4:f4;23/10/2015 11:20;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
98:fe:94:2c:c3:7d;23/10/2015 17:03;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
98:fe:94:2e:04:57;23/10/2015 13:19;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
98:fe:94:2e:04:57;23/10/2015 13:24;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
98:fe:94:2e:07:e7;23/10/2015 14:44;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
98:fe:94:2e:66:66;23/10/2015 18:41;ZARA;48.84843063;2.282493115;zone15;zara
98:fe:94:2e:66:66;23/10/2015 18:46;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
98:fe:94:2e:be:22;23/10/2015 17:40;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
98:fe:94:2e:be:22;23/10/2015 17:42;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
98:fe:94:2e:be:22;23/10/2015 17:52;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
98:fe:94:30:37:36;23/10/2015 11:18;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
98:fe:94:30:df:ae;23/10/2015 10:23;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
98:fe:94:30:df:ae;23/10/2015 11:06;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
98:fe:94:32:0b:9f;23/10/2015 10:06;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
98:fe:94:32:0b:9f;23/10/2015 10:13;CELIO;48.84811401;2.282833576;zone18;celio
98:fe:94:34:fd:80;23/10/2015 12:35;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
98:fe:94:36:57:85;23/10/2015 17:05;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
98:fe:94:36:57:85;23/10/2015 17:23;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
98:fe:94:36:7f:51;23/10/2015 14:19;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
98:fe:94:36:7f:51;23/10/2015 14:48;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
98:fe:94:36:e8:d4;23/10/2015 13:23;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
98:fe:94:36:e8:d4;23/10/2015 13:27;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
98:fe:94:3a:71:55;23/10/2015 10:25;EXKI;48.84757996;2.283505917;zone 3;Grand Optical
98:fe:94:3a:71:55;23/10/2015 10:44;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
98:fe:94:3a:71:55;23/10/2015 11:08;EXKI;48.84757996;2.283505917;zone 3;Grand Optical
98:fe:94:3a:dd:aa;23/10/2015 10:35;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
98:fe:94:43:cf:b8;23/10/2015 19:00;ZARA;48.84843063;2.282493115;zone15;zara
98:fe:94:43:cf:b8;23/10/2015 19:07;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
98:fe:94:45:0c:d2;23/10/2015 12:38;ZARA;48.84843063;2.282493115;zone15;zara
98:fe:94:ae:14:4e;23/10/2015 18:31;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
98:fe:94:d2:52:95;23/10/2015 15:33;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
98:fe:94:d2:52:95;23/10/2015 15:44;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
98:fe:94:d2:52:95;23/10/2015 15:51;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
98:fe:94:d2:52:95;23/10/2015 15:56;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
98:fe:94:d2:52:95;23/10/2015 16:01;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
98:fe:94:d2:cf:47;23/10/2015 14:57;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
98:fe:94:d2:cf:47;23/10/2015 15:16;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
98:fe:94:d2:cf:47;23/10/2015 15:25;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
98:fe:94:d3:5f:3e;23/10/2015 12:06;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
98:fe:94:d3:ca:ae;23/10/2015 15:59;JACADI;48.84767151;2.283523797;zone4;jacadi
9c:04:73:ac:59:3c;23/10/2015 14:31;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
9c:04:73:c5:83:a0;23/10/2015 14:06;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
9c:04:73:c5:83:a0;23/10/2015 14:21;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
9c:04:73:c5:83:a0;23/10/2015 14:36;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
9c:04:73:c5:83:a0;23/10/2015 19:28;JACADI;48.84767151;2.283523797;zone4;jacadi
9c:04:eb:01:b2:ca;23/10/2015 11:05;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
9c:04:eb:03:a0:e1;23/10/2015 18:32;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
9c:04:eb:09:9d:27;23/10/2015 16:50;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
9c:04:eb:09:9d:27;23/10/2015 17:14;CELIO;48.84811401;2.282833576;zone18;celio
9c:04:eb:15:83:dd;23/10/2015 18:50;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
9c:04:eb:15:83:dd;23/10/2015 19:00;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
9c:04:eb:17:7a:40;23/10/2015 18:07;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
9c:04:eb:17:7a:40;23/10/2015 18:14;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
9c:04:eb:17:7a:40;23/10/2015 18:20;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
9c:04:eb:18:2e:22;23/10/2015 13:20;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
9c:04:eb:18:f2:e5;23/10/2015 18:29;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
9c:04:eb:1d:67:4f;23/10/2015 18:48;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
9c:04:eb:1d:f7:22;23/10/2015 16:18;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
9c:04:eb:1d:f7:22;23/10/2015 16:24;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
9c:04:eb:1f:c4:8f;23/10/2015 16:07;ZARA;48.84843063;2.282493115;zone15;zara
9c:04:eb:23:01:b9;23/10/2015 16:44;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
9c:04:eb:23:01:b9;23/10/2015 17:03;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
9c:04:eb:26:3c:e6;23/10/2015 13:39;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
9c:04:eb:27:9b:6e;23/10/2015 12:55;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
9c:04:eb:2a:77:1b;23/10/2015 12:47;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
9c:04:eb:2a:77:c1;23/10/2015 15:57;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
9c:04:eb:2a:b3:46;23/10/2015 11:55;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
9c:04:eb:4f:54:3b;23/10/2015 13:15;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
9c:04:eb:9f:47:5e;23/10/2015 12:50;DEVIALET;48.84785461;2.282766581;zone9;devialet -guerin
9c:04:eb:b1:41:b0;23/10/2015 14:57;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
9c:04:eb:b1:41:b0;23/10/2015 15:16;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
9c:04:eb:b1:41:b0;23/10/2015 15:25;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
9c:3a:af:49:e8:d2;23/10/2015 10:09;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
9c:e6:e7:17:91:57;23/10/2015 12:38;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
9c:e6:e7:37:d4:69;23/10/2015 18:27;CELIO;48.84811401;2.282833576;zone18;celio
9c:e6:e7:f3:32:17;23/10/2015 12:54;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
A4:1F:72:81:C8:2D;23/10/2015 12:20;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
A8:FA:D8:30:5E:97;23/10/2015 10:06;JACADI;48.84767151;2.283523797;zone4;jacadi
A8:FA:D8:30:5E:97;23/10/2015 10:13;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
A8:FA:D8:30:5E:97;23/10/2015 10:26;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
A8:FA:D8:3D:74:B4;23/10/2015 10:09;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
A8:FA:D8:3D:74:B4;23/10/2015 10:16;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
B0:9F:BA:A3:E8:14;23/10/2015 10:23;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
B0:9F:BA:A3:E8:14;23/10/2015 10:32;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
B8:5E:7B:9A:10:A2;23/10/2015 10:35;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
B8:5E:7B:B7:04:65;23/10/2015 10:35;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
BC:EE:7B:41:61:EA;23/10/2015 10:28;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
C8:2A:14:2B:EF:44;23/10/2015 12:20;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
C8:2A:14:2B:EF:44;23/10/2015 13:00;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
D8:50:E6:75:01:96;23/10/2015 10:15;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
E0:63:E5:9A:0B:DF;23/10/2015 10:34;CELIO;48.84811401;2.282833576;zone18;celio
F0:25:B7:C5:C2:5F;23/10/2015 10:16;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
F0:25:B7:C5:C2:5F;23/10/2015 10:30;EXKI;48.84757996;2.283505917;zone 3;Grand Optical
F0:92:1C:D6:94:51;23/10/2015 10:08;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
F4:1B:A1:DF:A0:B7;23/10/2015 10:34;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
a0:0b:ba:dc:01:06;23/10/2015 18:41;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
a0:0b:ba:dc:01:06;23/10/2015 18:46;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
a0:0b:ba:e7:71:ab;23/10/2015 18:28;ZARA;48.84843063;2.282493115;zone15;zara
a0:0b:ba:e7:71:ab;23/10/2015 18:36;BERENICE;48.84782028;2.282927513;zone8;BNAIL - BERENICE
a0:0b:ba:ea:a2:f3;23/10/2015 11:17;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
a0:21:95:38:24:c3;23/10/2015 16:26;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
a0:21:95:38:24:c3;23/10/2015 16:32;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
a0:21:95:38:24:c3;23/10/2015 16:36;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
a0:6c:ec:e1:f0:09;23/10/2015 16:46;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
a0:6c:ec:e1:f0:09;23/10/2015 16:57;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
a0:6c:ec:e1:f0:09;23/10/2015 17:06;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
a0:82:1f:58:88:a2;23/10/2015 13:25;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
a0:88:b4:dd:47:00;23/10/2015 12:21;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
a0:88:b4:dd:47:00;23/10/2015 13:01;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
a0:e4:53:38:02:3c;23/10/2015 18:21;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
a0:e4:53:39:b4:e6;23/10/2015 12:06;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
a0:e4:53:3c:06:e5;23/10/2015 14:17;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
a0:e4:53:3c:06:e5;23/10/2015 14:27;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
a0:e4:53:3c:06:e5;23/10/2015 14:46;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
a0:e4:53:3c:06:e5;23/10/2015 15:04;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
a0:e4:53:3f:8c:75;23/10/2015 11:05;ZARA;48.84843063;2.282493115;zone15;zara
a0:e4:53:3f:8c:75;23/10/2015 11:13;JACADI;48.84767151;2.283523797;zone4;jacadi
a0:e4:53:3f:8c:75;23/10/2015 11:18;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
a0:e4:53:44:7e:03;23/10/2015 12:34;EXKI;48.84757996;2.283505917;zone 3;Grand Optical
a0:e4:53:b1:fd:00;23/10/2015 16:05;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
a0:ed:cd:55:6b:9b;23/10/2015 16:05;ZARA;48.84843063;2.282493115;zone15;zara
a0:ed:cd:59:44:13;23/10/2015 11:21;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
a0:ed:cd:59:44:13;23/10/2015 11:27;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
a0:ed:cd:5d:95:40;23/10/2015 13:45;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
a0:ed:cd:5d:95:40;23/10/2015 13:51;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
a0:ed:cd:84:dc:b9;23/10/2015 18:41;ZARA;48.84843063;2.282493115;zone15;zara
a0:ed:cd:84:dc:b9;23/10/2015 18:46;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
a0:ed:cd:84:dc:b9;23/10/2015 18:56;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
a0:ed:cd:90:b5:ff;23/10/2015 19:41;GUERIN JOAILLERIE;48.84787369;2.282819271;zone9;devialet -guerin
a0:ed:cd:a3:d5:3e;23/10/2015 15:14;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
a0:ed:cd:a9:81:d0;23/10/2015 16:13;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
a0:ed:cd:c6:3d:7d;23/10/2015 13:22;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
a0:ed:cd:c7:a3:e7;23/10/2015 19:00;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
a0:ed:cd:c7:a3:e7;23/10/2015 19:41;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
a0:ed:cd:c8:e2:ba;23/10/2015 11:36;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
a0:ed:cd:ca:8c:36;23/10/2015 14:59;CELIO;48.84811401;2.282833576;zone18;celio
a0:ed:cd:ca:8c:36;23/10/2015 15:08;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
a0:ed:cd:d2:ee:42;23/10/2015 10:25;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
a0:ed:cd:d2:ee:42;23/10/2015 11:08;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
a0:f4:19:d0:99:e3;23/10/2015 18:20;ZARA;48.84843063;2.282493115;zone15;zara
a4:17:31:c6:82:23;23/10/2015 16:48;CELIO;48.84811401;2.282833576;zone18;celio
a4:4e:31:b6:8a:3c;23/10/2015 18:24;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
a4:4e:31:b6:8a:3c;23/10/2015 18:29;ZARA;48.84843063;2.282493115;zone15;zara
a4:67:06:68:de:36;23/10/2015 16:49;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
a4:67:06:68:de:36;23/10/2015 17:13;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
a4:67:06:68:de:36;23/10/2015 17:18;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
a4:81:ee:07:eb:90;23/10/2015 19:55;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
a4:81:ee:07:eb:90;23/10/2015 19:58;CECILE & JEANNE;48.84770966;2.283169031;zone7;celine & jeanne
a4:81:ee:07:eb:90;23/10/2015 20:01;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
a4:81:ee:99:fc:bc;23/10/2015 10:27;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
a4:c3:61:03:d8:d1;23/10/2015 11:07;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
a4:c3:61:05:13:9d;23/10/2015 16:50;CELIO;48.84811401;2.282833576;zone18;celio
a4:c3:61:05:13:9d;23/10/2015 17:19;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
a4:c3:61:16:12:80;23/10/2015 11:20;LOUIS PION;48.84797669;2.282607317;zone11;louis pion - lacoste
a4:c3:61:18:a4:90;23/10/2015 14:05;AMERICAN VINTAGE;48.84798813;2.282802343;zone19;levi's - berenice
a4:c3:61:18:a4:90;23/10/2015 14:09;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
a4:c3:61:18:a4:90;23/10/2015 14:38;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
a4:c3:61:1a:ec:92;23/10/2015 17:21;LEVI'S;48.84805679;2.282900333;zone19;levi's - berenice
a4:c3:61:1a:ec:92;23/10/2015 17:36;CELIO;48.84811401;2.282833576;zone18;celio
a4:c3:61:1d:fa:4f;23/10/2015 16:11;THE KOOPLES SPORT;48.84792328;2.282670736;zone10;the koopple sport
a4:c3:61:1f:15:5a;23/10/2015 11:06;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
a4:c3:61:1f:15:5a;23/10/2015 11:14;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
a4:c3:61:1f:15:5a;23/10/2015 11:30;ADIDAS ORIGINALS;48.84810638;2.282475472;zone12;adidas
a4:c3:61:26:99:7f;23/10/2015 12:51;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
a4:c3:61:26:99:7f;23/10/2015 12:55;L'OCCITANE EN PROVENCE;48.84768295;2.283117533;zone7;celine & jeanne
a4:c3:61:28:39:90;23/10/2015 10:18;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
a4:c3:61:28:39:90;23/10/2015 10:30;LACOSTE;48.84802628;2.282550335;zone11;louis pion - lacoste
a4:c3:61:46:27:65;23/10/2015 12:35;ERIC KAYSER;48.8476181;2.283736229;zone 2;Restauration - Détente
a4:c3:61:48:2c:67;23/10/2015 17:33;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
a4:c3:61:48:d5:13;23/10/2015 19:39;BERENICE;48.84782028;2.282927513;zone8;BNAIL - BERENICE
a4:c3:61:48:d5:13;23/10/2015 19:50;JACADI;48.84767151;2.283523797;zone4;jacadi
a4:c3:61:48:d5:13;23/10/2015 19:53;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
a4:c3:61:48:d5:13;23/10/2015 19:56;GRAND OPTICAL;48.84766006;2.283632518;zone 3;Grand Optical
a4:c3:61:49:32:6c;23/10/2015 11:04;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
a4:c3:61:49:32:6c;23/10/2015 11:11;BNAILS;48.84773636;2.283097505;zone8;BNAIL - BERENICE
a4:c3:61:49:4a:35;23/10/2015 15:08;LITTLE EXTRA;48.84768295;2.283299446;zone6;little extra - l'occitane
a4:c3:61:49:4a:35;23/10/2015 15:12;HOLLISTER;48.84820938;2.282356024;zone13;hollister - nike
a4:c3:61:49:4a:35;23/10/2015 15:17;CELIO;48.84811401;2.282833576;zone18;celio
a4:c3:61:4a:a4:d1;23/10/2015 13:21;TOMMY HILFIGER;48.84824371;2.282747984;zone17;tommy hilfiger
a4:c3:61:4c:ad:3d;23/10/2015 12:47;LOLLIPOPS;48.84766769;2.283406973;zone5;Lollipops
a4:c3:61:4d:a4:78;23/10/2015 13:18;CELIO;48.84811401;2.282833576;zone18;celio
a4:c3:61:4d:a4:78;23/10/2015 13:22;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
a4:c3:61:55:35:04;23/10/2015 18:27;NIKE;48.84777451;2.283026457;zone8;BNAIL - BERENICE
